rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.1,7,8,71,0,151.30165930005023,None,151.30165930005023,None,151.30165930005023,None,left,0.5203914000303484,151.38505340000847,None,151.30165930005023,None,151.93641300004674,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,8,0,72,3,152.15130610001506,None,152.15130610001506,None,152.15130610001506,None,right,0.7924121000105515,152.23442280001473,None,152.15130610001506,None,153.05267300002743,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,8,1,73,2,153.26709470001515,None,153.26709470001515,None,153.26709470001515,None,right,1.1472178000258282,153.35019240004476,None,153.26709470001515,None,154.53409490000922,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,8,2,74,4,154.74901770002907,None,154.74901770002907,None,154.74901770002907,None,right,2.195253700017929,154.83189580001635,None,154.74901770002907,None,157.04909570002928,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,8,3,75,7,157.2636967000435,None,157.2636967000435,None,157.2636967000435,None,right,0.512262300006114,157.34641200001352,None,157.2636967000435,None,157.8819150000345,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,8,4,76,6,158.09591120004188,None,158.09591120004188,None,158.09591120004188,None,right,0.6062064999714494,158.17913250002312,None,158.09591120004188,None,158.81667850003578,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,8,5,77,5,159.02860690001398,None,159.02860690001398,None,159.02860690001398,None,right,1.1631148000014946,159.11172780004563,None,159.02860690001398,None,160.29618689999916,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,8,6,78,0,160.5107007000479,None,160.5107007000479,None,160.5107007000479,None,left,0.5454081000061706,160.59360790002393,None,160.5107007000479,None,161.16232080000918,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,8,7,79,1,161.37653290003072,None,161.37653290003072,None,161.37653290003072,None,left,5.245941100001801,161.45966320001753,None,161.37653290003072,None,166.7236583000049,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,8,8,80,8,166.93823820003308,None,166.93823820003308,None,166.93823820003308,None,right,0.7097976999939419,167.02126280002994,None,166.93823820003308,None,167.75402819999726,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
